id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16908604,Recently renovated 1 Bed Apt w/ rooftop terrace #2,7072265,Jonathon,Ciutat Vella,el Raval,41.38129,2.16903,Entire home/apt,48,32,1,2019-04-30,0.10,4,220
16913114,Born-Arc del Triunfo,106103351,"Dorbegar, Sl",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38871,2.18131,Entire home/apt,37,35,5,2019-08-02,0.17,12,182
16919723,CHARMING STUDIO A FEW STEPS FROM LAS RAMBLAS,7843388,Bed And Friends,Ciutat Vella,el Barri Gòtic,41.38178,2.17571,Entire home/apt,29,32,8,2019-05-05,0.25,38,258
16919949,Chilling flat,113002543,Simon,Gràcia,la Vila de Gràcia,41.40216,2.16243,Private room,34,2,0,,,1,0
16922226,Luminous apartment 43,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38361,2.18009,Entire home/apt,145,3,47,2019-12-16,1.29,15,158
16923644,Private Double Room with balcony! Best Location!,8557414,Linda,Eixample,la Dreta de l'Eixample,41.3915,2.16766,Private room,29,32,25,2020-02-01,0.68,14,1
16924308,Modern apartment in city center,112660474,Rieret,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38835,2.18202,Entire home/apt,41,32,1,2018-01-18,0.04,2,364
16924855,"Bright in Poble Nou, close to the beach - ATU 23",1275637,Jerome & Co,Sant Martí,el Poblenou,41.4053,2.20446,Entire home/apt,118,1,85,2020-02-03,2.33,33,254
16928191,Nice Room near to Sagrada Familia,53452431,Andrés,Eixample,el Fort Pienc,41.40149,2.18375,Private room,43,2,29,2019-07-21,0.79,2,45
16928256,Nice 3BD Attic apartment with Terrace,113085660,Josep,Sants-Montjuïc,Sants - Badal,41.3753,2.12825,Entire home/apt,65,31,5,2019-12-24,0.14,1,269
16934317,Cozy single room in Born Square,31780333,Eeva,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38543,2.1819,Private room,24,2,1,2017-03-05,0.03,2,0
16935429,Charming apartment at the heart of Eixample,110933010,Mai & Maud,Eixample,la Nova Esquerra de l'Eixample,41.38139,2.15322,Entire home/apt,240,3,100,2020-01-27,3.09,3,7
16935893,My Address in Barcelona 21,4985749,My Address,Eixample,la Dreta de l'Eixample,41.39035,2.17606,Entire home/apt,350,1,43,2020-02-02,1.34,13,1
16939790,Rambla Poblenou Barcelonastuff,4260952,Marc,Sant Martí,el Poblenou,41.4036,2.19771,Entire home/apt,5000,2,11,2020-01-19,0.53,11,242
16940946,APARTAMENT-LOFT HOSPITAL SANT PAU - PARKING,26059902,Jenny & Pol,Sant Andreu,la Sagrera,41.42552,2.19172,Entire home/apt,38,30,4,2019-07-27,0.11,16,250
16942408,beautiful flat with natural light.,107265708,Ingrid,Eixample,la Sagrada Família,41.40605,2.17874,Private room,35,2,36,2019-12-15,0.97,1,163
16946111,"Chambre à Rambla, au coeur de Barcelone",113288439,May,Ciutat Vella,el Raval,41.38417,2.17041,Private room,15,3,0,,,3,0
16950208,My Address in Barcelona 22,4985749,My Address,Eixample,la Dreta de l'Eixample,41.39035,2.17606,Entire home/apt,350,1,81,2020-01-28,2.54,13,245
16950747,Lovely Apartment in Barcelona (21),113344862,Pedro-Eduardo,Eixample,Sant Antoni,41.3827,2.16163,Entire home/apt,229,4,28,2020-01-02,0.78,2,251
16951437,"Cozy refurbished flat private patio, fast wifi+A/C",113353702,Stefanie,Horta-Guinardó,el Carmel,41.42433,2.1515,Entire home/apt,80,32,8,2019-06-24,0.24,1,93
16951510,Barcelona Design Apartment,1391607,Aline,Gràcia,la Vila de Gràcia,41.39777,2.15667,Entire home/apt,120,3,58,2019-12-01,1.64,94,158
16952176,Charming room near downtown,22721558,Oleksandra,Sants-Montjuïc,el Poble Sec,41.37065,2.16232,Private room,30,1,63,2020-01-02,1.74,3,175
16952591,Barceloneta-Ramblas & SunSet,2958781,Carlos,Ciutat Vella,la Barceloneta,41.3767,2.18803,Entire home/apt,160,3,41,2019-12-28,1.16,2,224
16962221,Chambre double au coeur de Barcelone,113288439,May,Ciutat Vella,el Raval,41.38421,2.16879,Private room,14,3,0,,,3,0
16962914,Habitacion doble superior privada 1 bed queen TV,113436081,Albert,Eixample,Sant Antoni,41.38031,2.15679,Private room,59,1,130,2020-01-31,3.54,3,287
16963983,Lovely spacious room close to beach and center,113445682,Pablo,Sant Martí,el Parc i la Llacuna del Poblenou,41.39573,2.19136,Private room,30,1,60,2019-10-17,1.64,1,165
16966096,INDIVIDUAL AND PRIVATE ROOM TV- SECURITY BOX,113436081,Albert,Eixample,Sant Antoni,41.37855,2.15508,Private room,29,1,130,2020-02-14,3.61,3,279
16966284,Habitacion doble 2 camas twin con TV,113436081,Albert,Eixample,Sant Antoni,41.37908,2.15641,Private room,59,1,140,2020-02-10,4.00,3,314
16967971,DUPLEX BORN 6 PAX (Mínimo 31 noches),113496597,Cristina Palou,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3863,2.18021,Entire home/apt,65,31,11,2019-12-22,0.34,4,213
16968205,BORN 2 HAB. 4 PAX (Mínimo 31 noches),113496597,Cristina Palou,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38829,2.18205,Entire home/apt,55,31,9,2020-02-06,0.31,4,241
16972072,Comfortable Room # 3,71148083,Valeria Y Matias,Eixample,la Nova Esquerra de l'Eixample,41.38089,2.15556,Private room,25,2,19,2019-08-31,0.53,3,83
16973722,"APARTAMENT FOR STUDENTS, TRAVELLERS, BUSINESSMEN",26059902,Jenny & Pol,Horta-Guinardó,el Baix Guinardó,41.41125,2.17125,Entire home/apt,50,32,1,2018-01-01,0.04,16,275
16981926,Chambre privè au coeur de Barcelone,113288439,May,Eixample,la Dreta de l'Eixample,41.39619,2.15793,Private room,12,2,0,,,3,0
16982503,Private room in a lovely flat in Rambla Gaudí,48404460,Maucha,Eixample,la Sagrada Família,41.40921,2.1733,Private room,30,3,48,2020-02-01,1.33,1,84
16983255,BCN CENTER!! Double Room with Private Bathroom!,113684047,Gabriela,Ciutat Vella,el Raval,41.38248,2.16485,Private room,70,3,33,2020-01-02,0.91,1,97
16986755,Cute room 6 near Center of BCN,15852448,Olí,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39733,2.14831,Private room,35,3,2,2019-03-21,0.17,13,90
16988387,LOVELY AMAZING BIG ROOM_ BARCELONA CENTER eixample,11713353,Ricard,Eixample,la Nova Esquerra de l'Eixample,41.38198,2.15226,Private room,18,1,71,2020-01-29,1.94,3,89
16989407,"Private Bedroom in Gràcia, 5 min from Park Güell",17760928,Marta,Gràcia,la Vila de Gràcia,41.41049,2.15797,Private room,150,4,0,,,1,364
16989958,"A pasos de Fira  LHospitalet, movil world congress",113778887,Cecira,Sants-Montjuïc,la Marina de Port,41.36053,2.13751,Private room,23,4,33,2019-11-07,1.01,2,19
16990689,"Apartamento de lujo, muy cerca de Plaza España",27939636,Daniel,Sants-Montjuïc,Hostafrancs,41.37469,2.1463,Entire home/apt,200,32,0,,,1,0
16995657,Luxury Double Room with Private Bath and Balcony,113849186,Sara,Eixample,Sant Antoni,41.37874,2.15929,Private room,45,2,5,2017-03-21,0.14,1,0
16998905,Double room in the middle of the Gothic district,42101529,Luc,Ciutat Vella,el Barri Gòtic,41.38137,2.17771,Private room,30,2,4,2019-11-11,0.11,1,0
17007378,Double bedroom in Barcelona Center: girls/couples!,114006699,Zoe,Ciutat Vella,el Raval,41.38102,2.16915,Private room,39,2,45,2020-02-10,1.25,1,27
17009883,Alquilo habitación,114030562,Rina,Eixample,l'Antiga Esquerra de l'Eixample,41.38696,2.16048,Private room,30,31,0,,,1,365
17016924,WITH PRIVATE BATHROOM-A/C-NEAR TO PLAZA ESPAÑA,114113037,Daniel,Eixample,Sant Antoni,41.37583,2.15367,Private room,38,2,188,2020-02-09,5.20,2,162
17019265,Stroll to Sagrada Familia from a Modern Loft-Style Apartament,114135789,Jesus,Horta-Guinardó,el Guinardó,41.4174,2.17764,Entire home/apt,100,3,165,2020-01-01,4.57,3,170
17019876,barcelona black&white,61302222,Roberto,Ciutat Vella,el Barri Gòtic,41.38303,2.17772,Private room,55,3,110,2019-12-29,3.23,2,21
17021004,IRLES EIXAMPLE,114154140,Jose Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.3895,2.15693,Entire home/apt,126,2,99,2020-02-12,2.87,1,183
17021973,Vila Olimpica at the beach,114164260,Silvia,Sant Martí,la Vila Olímpica del Poblenou,41.39302,2.19949,Entire home/apt,220,4,22,2019-08-18,0.69,2,49
17022152,Apartment next to Plaza España/Fira de Barcelona,114165196,Edgar,Sants-Montjuïc,la Bordeta,41.36479,2.1345,Private room,22,2,7,2019-09-27,0.22,1,0
17024314,"Cerca Fira Barcelona, movil world congress, wifi",113778887,Cecira,Sants-Montjuïc,la Marina de Port,41.35842,2.14079,Private room,30,4,34,2019-10-23,1.03,2,32
17026117,King's Place City Center,23612717,Sergi,Eixample,la Dreta de l'Eixample,41.39917,2.16596,Entire home/apt,110,5,146,2020-02-08,4.03,1,257
17029088,Nice and Crazy People ♥,54400318,Gabi,Eixample,la Sagrada Família,41.403,2.17586,Private room,35,4,110,2020-01-29,2.99,1,1
17029404,Habitación doble 4 BCN centro,35762485,Olí,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39585,2.14789,Private room,38,3,8,2019-08-16,0.22,9,86
17033769,2-bedroom apartment with balcony near Arc Trionf,3376710,Maria StayBarcelona,Eixample,la Dreta de l'Eixample,41.39276,2.17706,Entire home/apt,100,32,0,,,42,167
17034595,Central Double room close to the beach,12617302,Tom’s Team,Sant Martí,el Parc i la Llacuna del Poblenou,41.39371,2.19103,Private room,30,2,56,2020-01-12,1.52,11,2
17034988,2 bedroom apartment in the center,10693680,Ramón,Eixample,la Dreta de l'Eixample,41.39102,2.17663,Entire home/apt,100,32,0,,,32,167
17039201,H52MPS22 Cute apartment close to P Gracia B,114338664,Joan,Gràcia,la Vila de Gràcia,41.39903,2.15608,Entire home/apt,114,1,109,2020-01-10,2.35,18,237
17039203,H52MPSA1 TERRACE apartment II near P Gracia,114338664,Joan,Gràcia,la Vila de Gràcia,41.40099,2.15623,Entire home/apt,146,1,137,2020-02-01,3.08,18,212
17039207,H7YOG21 Wonderful TERRACE apartment in Gracia,114338664,Joan,Gràcia,la Vila de Gràcia,41.39924,2.15751,Entire home/apt,142,1,105,2020-02-11,2.26,18,216
17039209,H52MPS32 Cute apartment close to P Gracia,114338664,Joan,Gràcia,la Vila de Gràcia,41.4011,2.15575,Entire home/apt,116,1,109,2020-02-07,2.25,18,230
17039210,H52MPS31 Cute apartment close to P Gracia,114338664,Joan,Gràcia,la Vila de Gràcia,41.39999,2.15727,Entire home/apt,114,1,111,2020-02-06,2.39,18,232
17039211,H52MPS11 Cute apartment close to P Gracia  A,114338664,Joan,Gràcia,la Vila de Gràcia,41.40135,2.15625,Entire home/apt,114,1,110,2020-02-10,2.35,18,219
17039212,H52MPS21 Cute apartment close to P Gracia C,114338664,Joan,Gràcia,la Vila de Gràcia,41.40049,2.15737,Entire home/apt,114,1,110,2019-12-01,1.58,18,257
17042853,Comfortable double room with private bathroom,10702837,Elias,Eixample,la Dreta de l'Eixample,41.39448,2.1661,Private room,85,3,26,2019-10-30,0.72,1,309
17049139,Plaza España Spacious Apartment  HUTB-7971-79,8964574,Lourdes,Sants-Montjuïc,Hostafrancs,41.37586,2.14359,Entire home/apt,109,3,3,2018-10-08,0.09,3,46
17050247,DOUBLE ROOM in City Center,600839,Carine,Eixample,Sant Antoni,41.38037,2.16141,Private room,100,1,40,2019-09-15,1.10,1,131
17051593,"Wonderful Old Style apart 52,4m2 -Great Terrace-",15268164,Gerard,Eixample,l'Antiga Esquerra de l'Eixample,41.38439,2.161,Entire home/apt,57,30,24,2019-11-16,0.73,8,218
17069931,"Cute flat,close to metro and beach,WIFI",113952757,Julia,Sant Martí,el Besòs i el Maresme,41.41612,2.21142,Entire home/apt,146,4,105,2020-02-02,2.94,1,53
17069939,"BIG  ROOM WITH BALCONY, plaza espanya-camp nou",114510659,Norah,Sants-Montjuïc,Hostafrancs,41.37321,2.14311,Private room,50,3,148,2020-02-11,4.10,1,106
17070772,Art House Floridablanca,21483975,Apartments Toni Space Barcelona,Eixample,Sant Antoni,41.37914,2.15975,Entire home/apt,120,3,132,2020-02-10,3.63,11,285
17080863,Fira(MWC) Single or double room private bathroom,5300504,Pasquale,Sants-Montjuïc,la Marina de Port,41.36297,2.13521,Private room,100,1,5,2019-09-30,0.14,1,356
17081942,Design apartment close to Sagrada familia_BCN,109963192,Alberto,Sant Martí,el Camp de l'Arpa del Clot,41.41319,2.18178,Entire home/apt,49,31,10,2019-01-30,0.29,22,276
17083350,CHAMBRE PRIVEE penthouse ramblas,20963894,Fabrizio,Ciutat Vella,el Raval,41.3795,2.17285,Private room,96,2,4,2019-07-20,0.12,1,179
17083946,Arc del Triomf - Big double room in authentic flat,87594395,Andrea & Agu,Eixample,el Fort Pienc,41.3926,2.1801,Private room,18,1,124,2020-02-16,5.91,2,62
17088245,BEACH HOUSE: brigth triplex in Olympic Villlage,47171261,"Lina, Paola, Ana & Ezequiel",Sant Martí,la Vila Olímpica del Poblenou,41.39015,2.19505,Entire home/apt,140,3,56,2020-02-11,1.55,43,278
17093742,Nice room in cozy apartment!,4150504,Patricio,Sant Andreu,el Congrés i els Indians,41.42528,2.18168,Private room,38,2,10,2017-10-22,0.27,1,0
17094886,Cosy room with private bathroom and pool,64810417,Marta,Sant Martí,la Vila Olímpica del Poblenou,41.38972,2.19128,Private room,42,2,31,2019-06-27,0.95,1,0
17095064,Habitación doble en Sagrada Familia,114297472,Rubén,Eixample,la Sagrada Família,41.4057,2.17492,Private room,35,1,167,2020-02-09,4.72,2,269
17096442,Penthouse with Terrace close to Sagrada Familia,12998133,Laura,Eixample,el Fort Pienc,41.4012,2.18313,Entire home/apt,100,2,92,2019-12-08,2.56,3,233
17100681,Для Любови из Нижнего Новгорода,69723444,Maria,Sants-Montjuïc,Sants,41.37956,2.13532,Private room,13,1,0,,,1,0
17101095,Comfortable flat w/ TERRACE & AC - Sagrada Familia,36650828,Maria,Eixample,la Sagrada Família,41.40401,2.17997,Entire home/apt,104,3,131,2020-02-15,3.63,2,153
17101836,Cozy apartment in centre city,108802495,Álvaro,Eixample,la Nova Esquerra de l'Eixample,41.3816,2.1489,Entire home/apt,81,3,39,2019-12-29,1.08,5,222
17102876,Habitación cerca del Park Güell,83477402,Maria,Gràcia,la Salut,41.41146,2.15208,Private room,25,1,80,2020-02-12,2.19,3,12
17107557,Nice room close to downtown,22721558,Oleksandra,Sants-Montjuïc,el Poble Sec,41.37057,2.162,Private room,40,1,44,2020-01-25,1.22,3,84
17115175,Flat close to Plaza España - Eixample,23996000,Joan,Eixample,la Nova Esquerra de l'Eixample,41.38601,2.1434,Private room,70,2,1,2017-03-02,0.03,1,0
17116080,Sunny room perfect located,27582176,Edén & Vero,Horta-Guinardó,el Baix Guinardó,41.41228,2.16685,Private room,30,2,106,2019-05-25,2.95,2,0
17116946,"Mobile World Congress, Double Room",99409164,Mari,Ciutat Vella,el Barri Gòtic,41.38536,2.17451,Private room,180,1,0,,,1,89
17120024,Warm room perfect located,27582176,Edén & Vero,Horta-Guinardó,el Baix Guinardó,41.41096,2.16627,Private room,19,2,130,2019-05-25,3.53,2,0
17139659,Amazing Green-Pallet house in Sagrada Familia,115142439,Gustavo,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40588,2.16861,Private room,60,2,112,2020-01-22,3.07,1,75
17139688,Room in rooftop apartment in center of Barcelona,29092930,Alexandre,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38496,2.17889,Private room,100,3,1,2017-05-14,0.03,1,0
17148874,DOUBLE SUNNY ROOM WITH PRIVATE BATHROOM,115298647,Paola,Sants-Montjuïc,el Poble Sec,41.37352,2.16333,Private room,24,3,106,2020-01-31,2.97,1,47
17149006,Cozy Room close to Paseo de Gracia.,8557414,Linda,Eixample,la Dreta de l'Eixample,41.39196,2.16461,Private room,49,31,42,2019-10-02,1.14,14,220
17149838,056. Icaria Apartment,396363,Oscar And Diego,Sant Martí,el Poblenou,41.39497,2.20122,Entire home/apt,186,2,22,2019-12-28,0.66,69,1
17151185,077. Laforja Entr 2ª Apartment,396363,Oscar And Diego,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3961,2.14457,Entire home/apt,145,2,3,2019-09-16,0.22,69,289
17151368,H5ANEP2 Cozy studio with balcony next to Sagrada,114338664,Joan,Eixample,la Sagrada Família,41.40281,2.18049,Entire home/apt,114,1,85,2020-01-02,2.36,18,251
17151374,H5ANE22 Cozy studio with balcony se,114338664,Joan,Eixample,la Sagrada Família,41.4023,2.18038,Entire home/apt,115,1,108,2020-02-12,3.00,18,207
17151393,H5ANEE1 Modern apartment next to Sagrada Familia,114338664,Joan,Eixample,la Sagrada Família,41.40257,2.18007,Entire home/apt,114,1,95,2020-02-09,2.72,18,233
17151406,H5ANEE4 Cozy apartment near Sagrada Familia,114338664,Joan,Eixample,la Sagrada Família,41.40227,2.17859,Entire home/apt,114,1,82,2020-01-02,2.27,18,247
17151410,H5ANE12 Cozy studio with balcony,114338664,Joan,Eixample,la Sagrada Família,41.40295,2.17919,Entire home/apt,115,1,83,2020-01-04,2.31,18,231
17151411,H5ANE34 Cozy apartment with Sagrada Familia views,114338664,Joan,Eixample,la Sagrada Família,41.4015,2.1788,Entire home/apt,115,1,84,2020-01-04,2.33,18,235
17151412,H5ANE14 Cozy apartment near Sagrada Familia,114338664,Joan,Eixample,el Fort Pienc,41.40125,2.17869,Entire home/apt,114,1,84,2020-01-07,2.40,18,227
17151423,H5ANE13 Stylish apartment with balconies,114338664,Joan,Eixample,la Sagrada Família,41.40238,2.18012,Entire home/apt,128,1,88,2020-01-05,2.47,18,220
17151552,H5ANEP1 Beautiful apartment next to Sagrada,114338664,Joan,Eixample,el Fort Pienc,41.40157,2.17993,Entire home/apt,114,1,69,2020-01-03,1.98,18,248
17151977,H5ANE33 Stylish apartment with balconies Sagrada,114338664,Joan,Eixample,el Fort Pienc,41.40144,2.17913,Entire home/apt,115,1,89,2020-02-09,2.56,18,220
17151979,H5ANE23 Stylish apartment with balconies Sagrada,114338664,Joan,Eixample,la Sagrada Família,41.40221,2.17978,Entire home/apt,115,1,108,2020-01-20,3.06,18,214
17172477,Sunny and quiet apartment in Guinardo,5651747,Fernando,Horta-Guinardó,el Guinardó,41.42299,2.17564,Entire home/apt,50,32,2,2017-12-03,0.07,7,259
17174754,Lovely City Terrace - 2 bedroom SB4,72984879,Ellie,Ciutat Vella,el Raval,41.38006,2.17208,Entire home/apt,65,60,5,2019-10-03,0.14,16,364
17181270,Luxury 3 bedroom apartment on Paseo de Gracia,81593951,Luis,Eixample,la Dreta de l'Eixample,41.392,2.16406,Entire home/apt,499,3,72,2020-01-04,2.02,2,256
17185341,Family Apartment with Patio in Sants,28043451,Anima Apartments,Sants-Montjuïc,Sants,41.37449,2.13141,Entire home/apt,80,3,42,2019-10-15,1.17,13,285
17187356,Room in the centre of Bcn.,1156593,Lola,Ciutat Vella,el Barri Gòtic,41.37952,2.17574,Private room,19,1,128,2019-12-31,3.53,4,356
17196974,"Charming, central,modernist,refurbished flat",53894342,Jorge,Eixample,l'Antiga Esquerra de l'Eixample,41.38597,2.15739,Entire home/apt,53,32,0,,,10,142
17206089,Las Ramblas ORCHID 3 bedroom Family Apartment,43259405,Silvia,Ciutat Vella,el Raval,41.38469,2.16585,Entire home/apt,120,1,64,2020-01-18,1.82,5,223
17209930,"Barcelona centre, near to the beach/touristic zone",113854382,Angelica,Les Corts,les Corts,41.38275,2.13054,Private room,25,1,44,2019-09-25,1.20,1,362
17211611,Luxury Motor Yacht in Port Vell,1893397,Brian,Sants-Montjuïc,la Marina del Prat Vermell,41.3682,2.17638,Entire home/apt,8000,1,0,,,1,364
17217709,Habitacion a dos min de La Rambla,8511821,Nadiya Faybisheva/Alex,Ciutat Vella,el Raval,41.37948,2.17166,Private room,50,1,82,2020-01-12,2.25,2,172
17218464,Cosy apartment in Barri Gotic,35956261,Wendy,Ciutat Vella,el Barri Gòtic,41.38007,2.17687,Entire home/apt,52,32,3,2019-05-02,0.09,1,226
17219671,Habitación doble en el Gótico (Double room),92501872,Maria,Ciutat Vella,el Barri Gòtic,41.37954,2.17844,Private room,32,3,3,2017-03-04,0.08,1,0
17219896,Exterior room private bath & breakf. Sagrada Fam.,3618257,Alberto,Eixample,la Sagrada Família,41.40353,2.17974,Private room,60,3,96,2020-01-28,2.67,2,349
17227280,Sunny Centrical Apartment,24758058,Jo-Lynn,Ciutat Vella,el Raval,41.37848,2.17147,Private room,21,2,160,2020-01-31,4.44,2,9
17228046,Sea and city views downtown,5432336,Patricia,Ciutat Vella,la Barceloneta,41.38773,2.19555,Entire home/apt,100,1,121,2020-02-03,3.38,15,311
17228637,NICE ROOM + MWC + WIFI,116038791,Daniel,Les Corts,les Corts,41.38249,2.13055,Private room,30,2,0,,,1,0
17231660,Bright Penthouse Apartment in Sagrada Familia,22647997,Aurelia Inés,Eixample,la Sagrada Família,41.40817,2.17771,Entire home/apt,87,2,152,2020-02-03,4.18,4,197
17233412,Cozy double bedroom in El Born,39705294,Chris Samuel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39039,2.17832,Private room,48,1,79,2019-10-07,2.18,1,351
17234052,Private room+bath in a cosy appartment,33044339,Xavier,Sant Andreu,la Sagrera,41.42462,2.18781,Private room,275,2,1,2017-03-02,0.03,1,0
17234736,Habitación con cama doble con bonitas vistas,3165650,Pili,Eixample,la Dreta de l'Eixample,41.39798,2.16628,Private room,60,3,2,2019-04-22,0.13,2,351
17234933,Big Bedroom in Poble Sec,68915497,Josep,Sants-Montjuïc,el Poble Sec,41.37386,2.16692,Private room,50,2,36,2019-12-02,0.98,2,8
17235173,Penthouse room w/private terrace & bathroom,8771563,Anabel,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39792,2.1504,Private room,105,2,26,2019-10-26,1.21,1,331
